company_name,updated_time,company_profile,cgpa,courses,dept_eligible,ctc_btech,base_btech,ctc_idd,base_idd,location,currency,profile,company_profile_list,dept_eligible_list,courses_list,location_list,date_parts,month,date,year,ctc_range,ctc_btech_range,base_btech_range
Vimo,"April 2, 2025, 8:46 p.m.",Automation QA,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",750000.0,720000.0,750000.0,720000.0,Pune,INR,Software/Quant Developer,['automation qa'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Pune'],"['April', '2', '2025']",April,2,2025,< 10 LPA,< 10 LPA,< 10 LPA
Krowmaerd Private Limited,"April 3, 2025, 3:29 p.m.",Venture Associate,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1200000.0,,1200000.0,,Remote,INR,Other,['venture associate'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Remote'],"['April', '3', '2025']",April,3,2025,10-20 LPA,10-20 LPA,
Domo,"April 3, 2025, 3:32 p.m.",Production Engineer / Operators,0.0,btech,che,800000.0,800000.0,,,,INR,Other,['production engineer / operators'],['che'],['btech'],[],"['April', '3', '2025']",April,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Xindus Technologies,"April 3, 2025, 3:53 p.m.","QA Engineer, Frontend and Backend Dev Trainee",7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",700000.0,700000.0,800000.0,800000.0,,INR,Software/Quant Developer,"['qa engineer', 'frontend and backend dev trainee']","['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '3', '2025']",April,3,2025,< 10 LPA,< 10 LPA,< 10 LPA
Esyasoft Holding Limited,"April 4, 2025, 7:18 p.m.",Graduate Trainee Engineer (Non-core),7.0,btech,"cse, ece, eee",1200000.0,1178400.0,,,India,INR,Core_Engineering,['graduate trainee engineer (non-core)'],"['cse', 'ece', 'eee']",['btech'],['India'],"['April', '4', '2025']",April,4,2025,10-20 LPA,10-20 LPA,10-20 LPA
Khushibaby,"April 8, 2025, 5:20 p.m.",Jr. Web Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",,,,,,NAN,Software/Quant Developer,['jr. web developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '8', '2025']",April,8,2025,,,
Khushibaby,"April 8, 2025, 5:20 p.m.",Jr. Backend Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",,,,,,NAN,Software/Quant Developer,['jr. backend developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '8', '2025']",April,8,2025,,,
Khushibaby,"April 8, 2025, 5:20 p.m.",Jr. Android Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",,,,,,NAN,Software/Quant Developer,['jr. android developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '8', '2025']",April,8,2025,,,
Econship,"April 8, 2025, 5:59 p.m.",Software Developer (Backend),0.0,"btech, idd","cse, dse, ece, eee, mat",1500000.0,114000.0,1500000.0,114000.0,,INR,Software/Quant Developer,['software developer (backend)'],"['cse', 'dse', 'ece', 'eee', 'mat']","['btech', 'idd']",[],"['April', '8', '2025']",April,8,2025,10-20 LPA,10-20 LPA,< 10 LPA
Econship,"April 8, 2025, 6 p.m.",Operation Executive (NVOCC Industry),0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",1100000.0,89000.0,1100000.0,89000.0,,INR,Other,['operation executive (nvocc industry)'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '8', '2025']",April,8,2025,10-20 LPA,10-20 LPA,< 10 LPA
Mihup,"April 9, 2025, 4:46 p.m.",MLS,8.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",4000000.0,3600000.0,4000000.0,3600000.0,"Kolkata, Bangalore",INR,Data Science/AI,['mls'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Kolkata', 'Bangalore']","['April', '9', '2025']",April,9,2025,> 40 LPA,> 40 LPA,30-40 LPA
Larsen & Toubro Construction,"April 11, 2025, 11:28 p.m.","Graduate Engineer Trainee, Post Graduate Engineer Trainee",6.5,"btech, idd","[['btech', 'apd', 'cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'mst'], ['idd', 'apd', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min', 'mst']]",700000.0,1.0,700000.0,1.0,PAN INDIA,INR,Core_Engineering,"['graduate engineer trainee', 'post graduate engineer trainee']","[""[['btech'"", ""'apd'"", ""'cer'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst']"", ""['idd'"", ""'apd'"", ""'che'"", ""'civ'"", ""'cse'"", ""'ece'"", ""'eee'"", ""'mec'"", ""'met'"", ""'min'"", ""'mst']]""]","['btech', 'idd']",['PAN INDIA'],"['April', '11', '2025']",April,11,2025,< 10 LPA,< 10 LPA,< 10 LPA
Smarsh,"April 12, 2025, 7:41 p.m.",Junior Cloud Developer,6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1200000.0,1200000.0,1200000.0,1200000.0,Banglore,INR,Software/Quant Developer,['junior cloud developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Banglore'],"['April', '12', '2025']",April,12,2025,10-20 LPA,10-20 LPA,10-20 LPA
Appsforbharat,"April 14, 2025, 4:09 p.m.",Business Analyst,0.0,"btech, idd","[['btech', 'cse', 'ece', 'eee'], ['idd', 'mat', 'phy']]",,,,,"HSR Layout, Bangalore",NAN,Business/Product Analyst,['business analyst'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'eee']"", ""['idd'"", ""'mat'"", ""'phy']]""]","['btech', 'idd']","['HSR Layout', 'Bangalore']","['April', '14', '2025']",April,14,2025,,,
Appsforbharat,"April 14, 2025, 4:50 p.m.",Software Development Engineer,0.0,"btech, idd","[['btech', 'cse', 'ece', 'eee'], ['idd', 'cse', 'eee', 'mat']]",,,,,"HSR Layout, Bangalore",NAN,Software/Quant Developer,['software development engineer'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'eee']"", ""['idd'"", ""'cse'"", ""'eee'"", ""'mat']]""]","['btech', 'idd']","['HSR Layout', 'Bangalore']","['April', '14', '2025']",April,14,2025,,,
Nayara Energy,"April 14, 2025, 10:17 p.m.",Graduate Engineer,6.0,btech,"che, civ, ece, mec, met",1000000.0,909000.0,,,,INR,Core_Engineering,['graduate engineer'],"['che', 'civ', 'ece', 'mec', 'met']",['btech'],[],"['April', '14', '2025']",April,14,2025,10-20 LPA,10-20 LPA,< 10 LPA
Leumas,"April 24, 2025, 12:11 p.m.",Embedded Robotics Engineer,0.0,"btech, idd","ece, eee",1000000.0,800000.0,1000000.0,800000.0,"Kanakapura, Bangalore",INR,Core_Engineering,['embedded robotics engineer'],"['ece', 'eee']","['btech', 'idd']","['Kanakapura', 'Bangalore']","['April', '24', '2025']",April,24,2025,10-20 LPA,10-20 LPA,< 10 LPA
Prism Johnson Limited,"April 24, 2025, 1:04 p.m.",Assistant Manager - Commercial & Special Projects,6.3,btech,"civ, eee, mec",1000000.0,1000000.0,,,"Mumbai, Morbi",INR,Other,['assistant manager - commercial & special projects'],"['civ', 'eee', 'mec']",['btech'],"['Mumbai', 'Morbi']","['April', '24', '2025']",April,24,2025,10-20 LPA,10-20 LPA,10-20 LPA
Leumas,"April 24, 2025, 7:25 p.m.",Mechanical Engineering Robotics,0.0,"btech, idd","mec, phe",1000000.0,800000.0,1000000.0,800000.0,"Kanakapura, Bangalore",INR,Core_Engineering,['mechanical engineering robotics'],"['mec', 'phe']","['btech', 'idd']","['Kanakapura', 'Bangalore']","['April', '24', '2025']",April,24,2025,10-20 LPA,10-20 LPA,< 10 LPA
Demo,"April 27, 2025, 7:55 p.m.",Role,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",0.0,0.0,0.0,0.0,,INR,Other,['role'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '27', '2025']",April,27,2025,< 10 LPA,< 10 LPA,< 10 LPA
Flipkart,"April 29, 2025, 11:40 p.m.",Software Development Engineer - 1,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",3256000.0,1800000.0,3256000.0,1800000.0,,INR,Software/Quant Developer,['software development engineer - 1'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['April', '29', '2025']",April,29,2025,30-40 LPA,30-40 LPA,10-20 LPA
Flipkart,"April 30, 2025, 10:42 a.m.",Data Scientist,0.0,idd,"apd, bce, bme, cer, chy, civ, cse, dse, eee, mat, mec, met, min, mst, phe, phy",,,3935112.0,2500000.0,,INR,Data Science/AI,['data scientist'],"['apd', 'bce', 'bme', 'cer', 'chy', 'civ', 'cse', 'dse', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']",['idd'],[],"['April', '30', '2025']",April,30,2025,,,
Mastercard,"April 30, 2025, 2:41 p.m.",Associate Consultant,7.5,"btech, idd","bce, bme, cer, che, chy, civ, mec, met, min, mst, phe, phy",1773000.0,1500000.0,1773000.0,1500000.0,"Gurugram, Mumbai, Hyderabad",INR,Business/Product Analyst,['associate consultant'],"['bce', 'bme', 'cer', 'che', 'chy', 'civ', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Gurugram', 'Mumbai', 'Hyderabad']","['April', '30', '2025']",April,30,2025,10-20 LPA,10-20 LPA,10-20 LPA
Mastercard,"April 30, 2025, 6:33 p.m.",Data Scientist I,7.5,"btech, idd","[['btech', 'cse', 'ece', 'eee'], ['idd', 'cse', 'eee', 'mat']]",2580400.0,2200000.0,,,Gurugram,INR,Data Science/AI,['data scientist i'],"[""[['btech'"", ""'cse'"", ""'ece'"", ""'eee']"", ""['idd'"", ""'cse'"", ""'eee'"", ""'mat']]""]","['btech', 'idd']",['Gurugram'],"['April', '30', '2025']",April,30,2025,20-30 LPA,20-30 LPA,20-30 LPA
Samsung Bangalore,"May 3, 2025, 10:07 p.m.",Engineer / Senior Engineer - Advanced Developer,8.5,"btech, idd","cse, ece, eee, mat, phy",4000000.0,1518829.0,4000000.0,1518829.0,Bengaluru,INR,Software/Quant Developer,['engineer / senior engineer - advanced developer'],"['cse', 'ece', 'eee', 'mat', 'phy']","['btech', 'idd']",['Bengaluru'],"['May', '3', '2025']",May,3,2025,> 40 LPA,> 40 LPA,10-20 LPA
Jindal Steel & Power Limited,"May 5, 2025, 3:28 p.m.",GET (Graduate Engineer Trainee),6.0,btech,"cer, che, civ, cse, ece, eee, mec, met, min",1000000.0,900000.0,,,"Angul, Raigarh, Patratu, Barbil, Kasia, Tensa, Raipur",INR,Core_Engineering,['get (graduate engineer trainee)'],"['cer', 'che', 'civ', 'cse', 'ece', 'eee', 'mec', 'met', 'min']",['btech'],"['Angul', 'Raigarh', 'Patratu', 'Barbil', 'Kasia', 'Tensa', 'Raipur']","['May', '5', '2025']",May,5,2025,10-20 LPA,10-20 LPA,< 10 LPA
Samsung Noida,"May 5, 2025, 6:27 p.m.",R&D Engineer,7.5,"btech, idd","cse, ece, mat",2150000.0,,2150000.0,,,INR,Supply_chain/R&D,['r&d engineer'],"['cse', 'ece', 'mat']","['btech', 'idd']",[],"['May', '5', '2025']",May,5,2025,20-30 LPA,20-30 LPA,
Astrotalk,"May 6, 2025, 3:57 p.m.",Backend Developer,7.5,"btech, idd","apd, che, chy, civ, cse, dse, ece, eee, mat, mec, mst, phy",1100000.0,1100000.0,1100000.0,1100000.0,Noida,INR,Software/Quant Developer,['backend developer'],"['apd', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'mst', 'phy']","['btech', 'idd']",['Noida'],"['May', '6', '2025']",May,6,2025,10-20 LPA,10-20 LPA,10-20 LPA
Mahindra And Mahindra,"May 7, 2025, 8:38 p.m.",Graduate and Post Graduate Engineer Trainee,6.0,"btech, idd","che, cse, ece, eee, mec, met",800000.0,,800000.0,,PAN India,INR,Core_Engineering,['graduate and post graduate engineer trainee'],"['che', 'cse', 'ece', 'eee', 'mec', 'met']","['btech', 'idd']",['PAN India'],"['May', '7', '2025']",May,7,2025,< 10 LPA,< 10 LPA,
Meesho,"May 14, 2025, 8:25 p.m.",SDE,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",4600000.0,2000000.0,4600000.0,2000000.0,Bangalore,INR,Software/Quant Developer,['sde'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bangalore'],"['May', '14', '2025']",May,14,2025,> 40 LPA,> 40 LPA,20-30 LPA
Meesho,"May 14, 2025, 8:32 p.m.",Data Scientist - I,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",5000000.0,2200000.0,5000000.0,2200000.0,Bengaluru,INR,Data Science/AI,['data scientist - i'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['May', '14', '2025']",May,14,2025,> 40 LPA,> 40 LPA,20-30 LPA
Citymall,"May 14, 2025, 8:52 p.m.",Product Analyst,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, mat, mec, met, min, mst, phe, phy",2000000.0,1000000.0,2000000.0,1000000.0,"Gurugram, Haryana",INR,Business/Product Analyst,['product analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Gurugram', 'Haryana']","['May', '14', '2025']",May,14,2025,20-30 LPA,20-30 LPA,10-20 LPA
Citymall,"May 14, 2025, 9:21 p.m.",Data Analyst,6.5,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,900000.0,1000000.0,900000.0,Gurugram,INR,Data Science/AI,['data analyst'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Gurugram'],"['May', '14', '2025']",May,14,2025,10-20 LPA,10-20 LPA,< 10 LPA
Keysight,"May 17, 2025, 9:29 p.m.",Sales SE Intermediate,7.0,"btech, idd","ece, eee",1200000.0,,1200000.0,,"Delhi, Hyderabad, Bangalore",12,Business/Product Analyst,['sales se intermediate'],"['ece', 'eee']","['btech', 'idd']","['Delhi', 'Hyderabad', 'Bangalore']","['May', '17', '2025']",May,17,2025,10-20 LPA,10-20 LPA,
Ex Navodayan Foundation,"May 19, 2025, 3:44 p.m.",Teaching Faculty,7.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",700000.0,630000.0,700000.0,630000.0,,INR,Teaching/Academic,['teaching faculty'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",[],"['May', '19', '2025']",May,19,2025,< 10 LPA,< 10 LPA,< 10 LPA
Flam,"May 21, 2025, 7:56 p.m.",IOS Developer,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,,1000000.0,,Bengaluru,INR,Software/Quant Developer,['ios developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['May', '21', '2025']",May,21,2025,10-20 LPA,10-20 LPA,
Flam,"May 21, 2025, 7:56 p.m.",Android Developer,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, ece, eee, mat, mec, met, min, mst, phe, phy",1000000.0,,1000000.0,,Bengaluru,INR,Software/Quant Developer,['android developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'ece', 'eee', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bengaluru'],"['May', '21', '2025']",May,21,2025,10-20 LPA,10-20 LPA,
Volderaven Pvt Ltd,"May 22, 2025, 12:40 a.m.",Mechatronics Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1200000.0,1200000.0,1200000.0,1200000.0,Lucknow,INR,Core_Engineering,['mechatronics engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Lucknow'],"['May', '22', '2025']",May,22,2025,10-20 LPA,10-20 LPA,10-20 LPA
Volderaven Pvt Ltd,"May 22, 2025, 12:43 a.m.",Embedded Engineer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1200000.0,1200000.0,1200000.0,1200000.0,Lucknow,INR,Core_Engineering,['embedded engineer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Lucknow'],"['May', '22', '2025']",May,22,2025,10-20 LPA,10-20 LPA,10-20 LPA
Maven Magnet,"May 23, 2025, 4:26 p.m.",Data Scientist,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",800000.0,800000.0,800000.0,800000.0,Mumbai,INR,Data Science/AI,['data scientist'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Mumbai'],"['May', '23', '2025']",May,23,2025,< 10 LPA,< 10 LPA,< 10 LPA
Ixigo,"May 27, 2025, 11:59 p.m.",Software Engineer,7.5,btech,"cse, ece, eee, mec",1500000.0,1500000.0,,,Gurgaon,INR,Software/Quant Developer,['software engineer'],"['cse', 'ece', 'eee', 'mec']",['btech'],['Gurgaon'],"['May', '27', '2025']",May,27,2025,10-20 LPA,10-20 LPA,10-20 LPA
Comviva,"May 28, 2025, 4:32 p.m.",Analyst-Risk and Portfolio management,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1500000.0,1000000.0,1500000.0,1000000.0,Gurgaon,INR,Business/Product Analyst,['analyst-risk and portfolio management'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Gurgaon'],"['May', '28', '2025']",May,28,2025,10-20 LPA,10-20 LPA,10-20 LPA
Hurix Digital,"May 29, 2025, 12:36 a.m.",Fullstack Developer,0.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1000000.0,1000000.0,1000000.0,1000000.0,"Mumbai, Pune, Chennai, Remote",INR,Software/Quant Developer,['fullstack developer'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']","['Mumbai', 'Pune', 'Chennai', 'Remote']","['May', '29', '2025']",May,29,2025,10-20 LPA,10-20 LPA,10-20 LPA
Bread Financial,"May 29, 2025, 5:31 p.m.",Engineer 1,6.0,"btech, idd","apd, bce, bme, cer, che, chy, civ, cse, dse, ece, eee, hss, mat, mec, met, min, mst, phe, phy",1200000.0,1100000.0,1400000.0,1300000.0,Bangalore,INR,Other,['engineer 1'],"['apd', 'bce', 'bme', 'cer', 'che', 'chy', 'civ', 'cse', 'dse', 'ece', 'eee', 'hss', 'mat', 'mec', 'met', 'min', 'mst', 'phe', 'phy']","['btech', 'idd']",['Bangalore'],"['May', '29', '2025']",May,29,2025,10-20 LPA,10-20 LPA,10-20 LPA
Pintel.Ai,"June 2, 2025, 2:51 p.m.",Software Engineer,7.0,"btech, idd","cse, eee",1200000.0,1199999.0,1300000.0,1299999.0,Bengaluru,INR,Software/Quant Developer,['software engineer'],"['cse', 'eee']","['btech', 'idd']",['Bengaluru'],"['June', '2', '2025']",June,2,2025,10-20 LPA,10-20 LPA,10-20 LPA
